"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.INDEPENDENT_VARIABLE","Answer.1100_again","Answer.1100_enc","Answer.1300_again","Answer.1300_enc","Answer.intel","Approve","Reject"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","36DSNE9QZ5YGIQ81DO2P0PVJNNIJO9","A1NM7ZPZ3NH412","Approved","Sat Oct 31 12:09:34 PDT 2015","Sat Oct 31 12:12:48 PDT 2015","Tue Nov 03 11:12:48 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","194","100% (10/10)","100% (10/10)","100% (10/10)","Random Rating","3","3","4","4","2"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","39KFRKBFINV6DF30ZO3SACA70RTYOK","A6U5ZHN5Y953Q","Approved","Sat Oct 31 12:58:30 PDT 2015","Sat Oct 31 12:58:53 PDT 2015","Tue Nov 03 11:58:53 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","23","100% (1/1)","100% (1/1)","100% (1/1)","Random Rating","4","3","4","","2"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3G5F9DBFOPXFH4M8Q0LIJ49C6OCVHJ","A2WQ3ZGXUF5FHO","Approved","Sat Oct 31 12:18:43 PDT 2015","Sat Oct 31 12:25:26 PDT 2015","Tue Nov 03 11:25:26 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","403","100% (10/10)","100% (10/10)","100% (10/10)","Random Rating","3","3","3","3","1"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3G5W44VEU7IN1XXL7QPTWVMUBQTGKK","A11NPNK8885N99","Approved","Sat Oct 31 13:08:55 PDT 2015","Sat Oct 31 13:10:23 PDT 2015","Tue Nov 03 12:10:23 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","88","100% (1/1)","100% (1/1)","100% (1/1)","Random Rating","4","2","3","4","4"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3KV0LJBBH2L9GB628DWLACS524WMRO","A2B8HPIZDKYKDR","Approved","Sat Oct 31 11:55:19 PDT 2015","Sat Oct 31 11:55:36 PDT 2015","Tue Nov 03 10:55:36 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","17","100% (10/10)","100% (10/10)","100% (10/10)","Random Rating","1","3","1","3","1"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3NKQQ8O39Y5YS9S6ZESNWXSV0PADU3","A2I8VBHRESMG9S","Approved","Sat Oct 31 12:28:14 PDT 2015","Sat Oct 31 12:29:07 PDT 2015","Tue Nov 03 11:29:07 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","53","100% (2/2)","100% (2/2)","100% (2/2)","Random Rating","4","2","5","4","1"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3NLZY2D53PPPYS9HVM66593B6D4LQK","A301GNFG8W711Q","Approved","Sat Oct 31 11:42:13 PDT 2015","Sat Oct 31 11:42:50 PDT 2015","Tue Nov 03 10:42:50 PST 2015","Sat Oct 31 15:50:44 PDT 2015","","","37","100% (10/10)","100% (10/10)","100% (10/10)","Random Rating","2","3","2","3","1"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3QBD8R3Z21JQF8PGAHFLUN605QTO4O","A2HM35CWB7IIFM","Approved","Sat Oct 31 12:21:32 PDT 2015","Sat Oct 31 12:22:26 PDT 2015","Tue Nov 03 11:22:26 PST 2015","Sat Oct 31 15:50:44 PDT 2015","","","54","100% (5/5)","100% (5/5)","100% (5/5)","Random Rating","5","2","4","4","3"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3X3OR7WPZZ0JSO9L9SP6JIIBC7I8LW","A1GKEEI844CEKI","Approved","Sat Oct 31 11:40:07 PDT 2015","Sat Oct 31 11:40:30 PDT 2015","Tue Nov 03 10:40:30 PST 2015","Sat Oct 31 15:50:44 PDT 2015","","","23","100% (10/10)","100% (10/10)","100% (10/10)","Random Rating","3","3","4","4","1"
"3ZQA3IO31AQ70QU3XXRH753D42XO1I","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:08 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:08 PST 2015","","","3YHH42UU5BF1AZ4IEOCRQ3CTT960L1","A38DC3BG1ZCVZ2","Approved","Sat Oct 31 11:36:33 PDT 2015","Sat Oct 31 11:55:46 PDT 2015","Tue Nov 03 10:55:46 PST 2015","Sat Oct 31 15:50:44 PDT 2015","","","1153","100% (10/10)","100% (10/10)","100% (10/10)","Random Rating","3","3","3","3","1"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","33UKMF9319KQ9L9ELZ2SW5OFKXPTT9","A1GKEEI844CEKI","Approved","Sat Oct 31 11:39:46 PDT 2015","Sat Oct 31 11:40:06 PDT 2015","Tue Nov 03 10:40:06 PST 2015","Sat Oct 31 15:50:42 PDT 2015","","","20","100% (10/10)","100% (10/10)","100% (10/10)","Intelligence Rating","1","1","5","5","5"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","36ZN444YTRYKNFOVV6HPOOGJA8SOI1","A323WW03VM8089","Approved","Sat Oct 31 11:41:09 PDT 2015","Sat Oct 31 11:41:36 PDT 2015","Tue Nov 03 10:41:36 PST 2015","Sat Oct 31 15:50:42 PDT 2015","","","27","100% (1/1)","100% (1/1)","100% (1/1)","Intelligence Rating","4","2","5","4","4"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","39O5D9O87TS4ON99KY1BPIKD2CC3CJ","A38DC3BG1ZCVZ2","Approved","Sat Oct 31 11:35:40 PDT 2015","Sat Oct 31 11:36:04 PDT 2015","Tue Nov 03 10:36:04 PST 2015","Sat Oct 31 11:38:59 PDT 2015","","","24","100% (10/10)","100% (10/10)","100% (10/10)","Intelligence Rating","2","2","4","4","4"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","39RP059MEHTM04PDCGAVAXN1KITBM0","AUZBKS5UI3MXB","Approved","Sat Oct 31 11:40:54 PDT 2015","Sat Oct 31 11:41:36 PDT 2015","Tue Nov 03 10:41:36 PST 2015","Sat Oct 31 15:50:42 PDT 2015","","","42","100% (1/1)","100% (1/1)","100% (1/1)","Intelligence Rating","3","2","5","4","2"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3AQF3RZ558IAOIG1U2PA4RH09G7F6D","A301GNFG8W711Q","Approved","Sat Oct 31 11:42:58 PDT 2015","Sat Oct 31 11:43:48 PDT 2015","Tue Nov 03 10:43:48 PST 2015","Sat Oct 31 15:50:42 PDT 2015","","","50","100% (10/10)","100% (10/10)","100% (10/10)","Intelligence Rating","4","2","4","4","5"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3HHRAGRYX85RCEVSRCBCBVHGRI8O9L","A1RDQFNF6LD25Z","Approved","Sat Oct 31 13:04:02 PDT 2015","Sat Oct 31 13:04:22 PDT 2015","Tue Nov 03 12:04:22 PST 2015","Sat Oct 31 15:50:42 PDT 2015","","","20","100% (1/1)","100% (1/1)","100% (1/1)","Intelligence Rating","3","2","5","5","4"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3JWH6J9I9SDSIMADOHPVNCC1P85NBE","A1NM7ZPZ3NH412","Approved","Sat Oct 31 12:08:31 PDT 2015","Sat Oct 31 12:08:57 PDT 2015","Tue Nov 03 11:08:57 PST 2015","Sat Oct 31 15:50:42 PDT 2015","","","26","100% (10/10)","100% (10/10)","100% (10/10)","Intelligence Rating","4","2","4","4","4"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3NLZY2D53PPPYS9HVM66593B6D5QLQ","A2B8HPIZDKYKDR","Approved","Sat Oct 31 11:54:53 PDT 2015","Sat Oct 31 11:55:07 PDT 2015","Tue Nov 03 10:55:07 PST 2015","Sat Oct 31 15:50:42 PDT 2015","","","14","100% (10/10)","100% (10/10)","100% (10/10)","Intelligence Rating","5","1","3","5","5"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3OE22WJIGIOSHIWB40Y7WWZUJ4XQUJ","A16TESTJICU76L","Approved","Sat Oct 31 11:39:41 PDT 2015","Sat Oct 31 11:40:02 PDT 2015","Tue Nov 03 10:40:02 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","21","100% (1/1)","100% (1/1)","100% (1/1)","Intelligence Rating","2","3","3","3","4"
"3VGET1QSZZYTGLI7DZZ0P97CAQW7WA","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3RXPCZQMQPBLVWBZZGJBRGQV2KSG1G","A2WQ3ZGXUF5FHO","Approved","Sat Oct 31 12:19:07 PDT 2015","Sat Oct 31 12:32:46 PDT 2015","Tue Nov 03 11:32:46 PST 2015","Sat Oct 31 15:50:43 PDT 2015","","","819","100% (10/10)","100% (10/10)","100% (10/10)","Intelligence Rating","3","1","5","5","5"
"37Y5RYYI0O4UOJ7PB7TXMJHF66FSXB","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3CTOC39K37Q9XKG2W2LNP39OXY9J7K","A2I8VBHRESMG9S","Approved","Sat Oct 31 12:29:12 PDT 2015","Sat Oct 31 12:29:46 PDT 2015","Tue Nov 03 11:29:46 PST 2015","Sat Oct 31 15:50:38 PDT 2015","","","34","100% (2/2)","100% (2/2)","100% (2/2)","Comprehension Rating","4","2","5","5","5"
"37Y5RYYI0O4UOJ7PB7TXMJHF66FSXB","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3DQQ64TANGLK9AK1ZNYJEFUHZOOPWS","A1I20G9FII2FN5","Approved","Sat Oct 31 12:53:30 PDT 2015","Sat Oct 31 12:54:56 PDT 2015","Tue Nov 03 11:54:56 PST 2015","Sat Oct 31 15:50:38 PDT 2015","","","86","100% (1/1)","100% (1/1)","100% (1/1)","Comprehension Rating","3","2","3","4","3"
"37Y5RYYI0O4UOJ7PB7TXMJHF66FSXB","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3HPZF4IVNMT54Q6X9JU1FCGQBD9YCM","A2HM35CWB7IIFM","Approved","Sat Oct 31 12:23:19 PDT 2015","Sat Oct 31 12:23:47 PDT 2015","Tue Nov 03 11:23:47 PST 2015","Sat Oct 31 15:50:38 PDT 2015","","","28","100% (5/5)","100% (5/5)","100% (5/5)","Comprehension Rating","4","2","5","4","5"
"37Y5RYYI0O4UOJ7PB7TXMJHF66FSXB","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3LS2AMNW5FQX4DCE8EMYXQ751I9QO6","A38DC3BG1ZCVZ2","Approved","Sat Oct 31 11:36:24 PDT 2015","Sat Oct 31 11:51:34 PDT 2015","Tue Nov 03 10:51:34 PST 2015","Sat Oct 31 15:50:38 PDT 2015","","","910","100% (10/10)","100% (10/10)","100% (10/10)","Comprehension Rating","4","2","4","4","2"
"37Y5RYYI0O4UOJ7PB7TXMJHF66FSXB","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3NPFYT4IZC4TLXWS694IMPUW7Z6GX7","A1NM7ZPZ3NH412","Approved","Sat Oct 31 12:09:32 PDT 2015","Sat Oct 31 12:11:21 PDT 2015","Tue Nov 03 11:11:21 PST 2015","Sat Oct 31 15:50:38 PDT 2015","","","109","100% (10/10)","100% (10/10)","100% (10/10)","Comprehension Rating","4","3","4","4","4"
"37Y5RYYI0O4UOJ7PB7TXMJHF66FSXB","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3P529IW9KYLS73J8H6VCTAZXZBVLFQ","A301GNFG8W711Q","Approved","Sat Oct 31 11:36:51 PDT 2015","Sat Oct 31 11:37:40 PDT 2015","Tue Nov 03 10:37:40 PST 2015","Sat Oct 31 15:50:38 PDT 2015","","","49","100% (10/10)","100% (10/10)","100% (10/10)","Comprehension Rating","4","3","4","4","4"
"37Y5RYYI0O4UOJ7PB7TXMJHF66FSXB","3SICSBU6ZYL84ST5A65C2GIMFQT0PD","New Game Rating Scheme","Answer 5 questions about the rating system of a new game.","survey, demographics, game, rating, short, easy","$0.25","Sat Oct 31 11:35:09 PDT 2015","10","BatchId:2143885;","3600","259200","Tue Nov 03 10:35:09 PST 2015","","","3R2UR8A0IAGHDADQUSHQRY3YYLXOX2","AHZPOM46IUJ2N","Approved","Sat Oct 31 12:06:39 PDT 2015","Sat Oct 31 12:07:34 PDT 2015","Tue Nov 03 11:07:34 PST 2015","Sat Oct 31 15:50:38 PDT 2015","","","55","100% (1/1)","100% (1/1)","100% (1/1)","Comprehension Rating","4","2","5","4","4"
